,loss,grad_norm,learning_rate,epoch,step,eval_en_loss,eval_en_accuracy,eval_en_f1_macro,eval_en_f1_micro,eval_en_precision_macro,eval_en_precision_micro,eval_en_recall_macro,eval_en_recall_micro,eval_en_Neural_acc,eval_en_Neural_f1,eval_en_Environmental_acc,eval_en_Environmental_f1,eval_en_Social_acc,eval_en_Social_f1,eval_en_Governance_acc,eval_en_Governance_f1,eval_en_runtime,eval_en_samples_per_second,eval_en_steps_per_second,eval_en_oof_loss,eval_en_oof_accuracy,eval_en_oof_f1_macro,eval_en_oof_f1_micro,eval_en_oof_precision_macro,eval_en_oof_precision_micro,eval_en_oof_recall_macro,eval_en_oof_recall_micro,eval_en_oof_Neural_acc,eval_en_oof_Neural_f1,eval_en_oof_Environmental_acc,eval_en_oof_Environmental_f1,eval_en_oof_Social_acc,eval_en_oof_Social_f1,eval_en_oof_Governance_acc,eval_en_oof_Governance_f1,eval_en_oof_runtime,eval_en_oof_samples_per_second,eval_en_oof_steps_per_second,eval_vi_loss,eval_vi_accuracy,eval_vi_f1_macro,eval_vi_f1_micro,eval_vi_precision_macro,eval_vi_precision_micro,eval_vi_recall_macro,eval_vi_recall_micro,eval_vi_Neural_acc,eval_vi_Neural_f1,eval_vi_Environmental_acc,eval_vi_Environmental_f1,eval_vi_Social_acc,eval_vi_Social_f1,eval_vi_Governance_acc,eval_vi_Governance_f1,eval_vi_runtime,eval_vi_samples_per_second,eval_vi_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1759,0.0444,1.508209466934204,1.2369331995613664e-06,3.314453125,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,0.0402,2.186154842376709,1.2289795305391728e-06,3.31640625,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,0.072,2.275914192199707,1.2210498411520256e-06,3.318359375,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,0.1172,1.6620550155639648,1.2131441530793863e-06,3.3203125,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,0.0715,1.8102127313613892,1.2052624879351105e-06,3.322265625,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,0.0816,1.7115859985351562,1.1974048672673655e-06,3.32421875,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,0.0634,1.6714822053909302,1.1895713125585851e-06,3.326171875,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,0.0556,2.042128801345825,1.181761845225411e-06,3.328125,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,0.041,1.542556881904602,1.1739764866186309e-06,3.330078125,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,0.0475,1.7390649318695068,1.1662152580231145e-06,3.33203125,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,0.0536,1.8537474870681763,1.158478180657766e-06,3.333984375,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,0.0554,1.788610577583313,1.1507652756754573e-06,3.3359375,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,0.0866,2.0489251613616943,1.143076564162977e-06,3.337890625,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,0.0859,1.8920528888702393,1.135412067140974e-06,3.33984375,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,0.0902,1.6541752815246582,1.127771805563882e-06,3.341796875,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,0.0706,1.5764830112457275,1.120155800319891e-06,3.34375,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,0.0459,1.9522755146026611,1.112564072230863e-06,3.345703125,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,0.0641,2.434246301651001,1.1049966420522961e-06,3.34765625,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,0.0753,1.4827772378921509,1.0974535304732581e-06,3.349609375,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,0.0354,1.2838832139968872,1.0899347581163222e-06,3.3515625,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,0.0745,2.6938345432281494,1.0824403455375287e-06,3.353515625,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,0.0809,1.952157735824585,1.0749703132263122e-06,3.35546875,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,0.0459,1.6695647239685059,1.0675246816054585e-06,3.357421875,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,0.05,1.5300843715667725,1.0601034710310431e-06,3.359375,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,0.0876,3.115422010421753,1.0527067017923654e-06,3.361328125,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,0.0486,2.339632272720337,1.0453343941119153e-06,3.36328125,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,0.0741,1.4462560415267944,1.037986568145297e-06,3.365234375,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,0.0963,2.607100248336792,1.0306632439811893e-06,3.3671875,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,0.0576,2.528557777404785,1.0233644416412792e-06,3.369140625,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,0.0703,1.9060485363006592,1.0160901810802114e-06,3.37109375,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,0.036,1.571045160293579,1.0088404821855414e-06,3.373046875,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,0.0633,1.3364814519882202,1.0016153647776638e-06,3.375,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,0.0585,1.4010895490646362,9.944148486097793e-07,3.376953125,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,0.0627,1.829131841659546,9.872389533678207e-07,3.37890625,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,0.058,1.3491618633270264,9.800876986704111e-07,3.380859375,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,0.0582,1.7288070917129517,9.729611040688102e-07,3.3828125,1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,0.0943,1.9950382709503174,9.658591890468515e-07,3.384765625,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,0.0383,1.3234935998916626,9.587819730209047e-07,3.38671875,1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,0.0598,1.9434291124343872,9.517294753398066e-07,3.388671875,1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,0.0513,2.1781721115112305,9.447017152848126e-07,3.390625,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,0.0723,2.213913679122925,9.376987120695547e-07,3.392578125,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,0.0692,2.748537063598633,9.307204848399754e-07,3.39453125,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,0.0616,3.188699722290039,9.237670526742793e-07,3.396484375,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,0.0373,1.381787896156311,9.168384345828885e-07,3.3984375,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,0.0437,1.362712025642395,9.09934649508375e-07,3.400390625,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,0.0722,1.8525007963180542,9.030557163254283e-07,3.40234375,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,0.0818,2.236175775527954,8.96201653840788e-07,3.404296875,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,0.0419,1.11441171169281,8.893724807931969e-07,3.40625,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,0.0823,2.2465524673461914,8.825682158533555e-07,3.408203125,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,0.0771,2.4680330753326416,8.757888776238621e-07,3.41015625,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,0.0716,2.3101019859313965,8.69034484639173e-07,3.412109375,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,0.0709,1.5045992136001587,8.623050553655365e-07,3.4140625,1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,0.0666,2.0075647830963135,8.55600608200956e-07,3.416015625,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,0.0789,3.3827667236328125,8.489211614751359e-07,3.41796875,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,0.054,1.4304951429367065,8.42266733449425e-07,3.419921875,1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,0.0739,2.5093348026275635,8.356373423167807e-07,3.421875,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,0.0501,1.9627341032028198,8.290330062017015e-07,3.423828125,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,0.0654,1.507245659828186,8.224537431601886e-07,3.42578125,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,0.0484,1.4568730592727661,8.158995711797002e-07,3.427734375,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,0.0774,1.9460197687149048,8.093705081790892e-07,3.4296875,1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,0.0702,1.8647273778915405,8.02866572008566e-07,3.431640625,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,0.0644,1.392276644706726,7.963877804496445e-07,3.43359375,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,0.0523,1.3837690353393555,7.899341512150894e-07,3.435546875,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,0.0684,1.77678644657135,7.835057019488823e-07,3.4375,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,,,,3.4375,1760,0.06604782491922379,0.9540719696969697,0.955024753084317,0.9540719696969697,0.9548390796806704,0.9540719696969697,0.9552463606573696,0.9540719696969697,0.9484240687679083,0.9491039426523298,0.9710144927536232,0.9650205761316872,0.937007874015748,0.9425742574257425,0.9645390070921985,0.9634002361275088,2.6271,874.726,4.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,,,,3.4375,1760,,,,,,,,,,,,,,,,,,,,0.879509687423706,0.5378024193548387,0.5315421837224199,0.5378024193548387,0.5321668511431452,0.5378024193548387,0.700454512522219,0.5378024193548387,0.4098939929328622,0.5712275765036933,0.8379204892966361,0.6234357224118315,0.743142144638404,0.5601503759398496,0.8108614232209738,0.3713550600343053,6.2422,961.192,5.126,,,,,,,,,,,,,,,,,,,,,,,,
1825,,,,3.4375,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10346008092164993,0.9270833333333334,0.924768134726135,0.9270833333333334,0.9242112190122462,0.9270833333333334,0.9254305242298215,0.9270833333333334,0.9294258373205742,0.9338942307692307,0.9741144414168937,0.9649122807017545,0.9,0.9077637690776377,0.8981818181818182,0.8925022583559168,3.3394,864.231,4.791,,,,,
1826,0.0837,2.008303165435791,7.771024502261526e-07,3.439453125,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,0.0743,1.455042839050293,7.7072441355315e-07,3.44140625,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,0.0725,2.103851795196533,7.643716093671827e-07,3.443359375,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,0.0619,1.4795711040496826,7.580440550365709e-07,3.4453125,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,0.0421,1.3975622653961182,7.517417678606121e-07,3.447265625,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,0.0768,1.2107161283493042,7.454647650695157e-07,3.44921875,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,0.0541,2.4484446048736572,7.392130638243667e-07,3.451171875,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,0.083,1.8107553720474243,7.329866812170805e-07,3.453125,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,0.0508,1.1938437223434448,7.267856342703461e-07,3.455078125,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,0.0869,2.8156919479370117,7.206099399375921e-07,3.45703125,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,0.065,2.351395845413208,7.144596151029304e-07,3.458984375,1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,0.0701,1.5873483419418335,7.083346765811117e-07,3.4609375,1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,0.0447,1.7573872804641724,7.022351411174866e-07,3.462890625,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,0.0752,2.3897345066070557,6.961610253879503e-07,3.46484375,1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,0.0617,1.5775383710861206,6.901123459989068e-07,3.466796875,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,0.0874,2.326195240020752,6.840891194872112e-07,3.46875,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,0.0652,1.7241839170455933,6.780913623201346e-07,3.470703125,1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,0.0718,2.326293468475342,6.72119090895319e-07,3.47265625,1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,0.0675,2.645594358444214,6.661723215407223e-07,3.474609375,1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,0.0527,2.0796473026275635,6.602510705145893e-07,3.4765625,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,0.0472,1.0447155237197876,6.543553540053926e-07,3.478515625,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,0.0654,1.6300833225250244,6.484851881317933e-07,3.48046875,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,0.0516,1.8066515922546387,6.426405889426046e-07,3.482421875,1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,0.1012,1.740042805671692,6.368215724167337e-07,3.484375,1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,0.0389,2.221489667892456,6.310281544631547e-07,3.486328125,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,0.1246,3.220416784286499,6.252603509208466e-07,3.48828125,1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,0.0709,2.77118182182312,6.195181775587655e-07,3.490234375,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,0.041,1.9321277141571045,6.138016500757948e-07,3.4921875,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,0.0693,2.028475761413574,6.081107841007006e-07,3.494140625,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,0.0531,2.560382843017578,6.024455951920949e-07,3.49609375,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,0.0663,2.003840446472168,5.968060988383884e-07,3.498046875,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,0.051,1.4338443279266357,5.911923104577455e-07,3.5,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,0.0542,1.3804032802581787,5.856042453980526e-07,3.501953125,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,0.0857,1.8476520776748657,5.800419189368655e-07,3.50390625,1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,0.0476,1.5202678442001343,5.745053462813699e-07,3.505859375,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,0.0542,1.799195408821106,5.689945425683474e-07,3.5078125,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,0.0605,1.5816587209701538,5.63509522864123e-07,3.509765625,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,0.0764,1.6670618057250977,5.580503021645323e-07,3.51171875,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,0.0682,2.250087022781372,5.526168953948752e-07,3.513671875,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,0.058,1.6211462020874023,5.47209317409878e-07,3.515625,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,0.0521,2.035835027694702,5.418275829936537e-07,3.517578125,1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,0.1017,2.716449499130249,5.36471706859657e-07,3.51953125,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,0.0651,1.7844890356063843,5.311417036506516e-07,3.521484375,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,0.0441,1.7497862577438354,5.258375879386601e-07,3.5234375,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,0.0681,2.6062753200531006,5.205593742249326e-07,3.525390625,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,0.0549,2.0101277828216553,5.15307076939906e-07,3.52734375,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,0.0311,1.3633915185928345,5.100807104431571e-07,3.529296875,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,0.0665,1.1975746154785156,5.048802890233773e-07,3.53125,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,0.0573,2.041761636734009,4.997058268983135e-07,3.533203125,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,0.0621,2.32348895072937,4.945573382147517e-07,3.53515625,1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,0.0638,2.1603078842163086,4.894348370484648e-07,3.537109375,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,0.0472,1.0888582468032837,4.84338337404171e-07,3.5390625,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,0.0841,2.3656959533691406,4.792678532155115e-07,3.541015625,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,0.0822,3.0448598861694336,4.7422339834499065e-07,3.54296875,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,0.0557,1.3829113245010376,4.692049865839565e-07,3.544921875,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,0.0368,1.2004293203353882,4.642126316525586e-07,3.546875,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,0.0557,1.5593966245651245,4.592463471997022e-07,3.548828125,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,0.0593,1.9260542392730713,4.543061468030208e-07,3.55078125,1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,0.0905,2.4719576835632324,4.493920439688315e-07,3.552734375,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,0.0691,1.6007075309753418,4.4450405213210424e-07,3.5546875,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,0.0543,1.374015212059021,4.396421846564236e-07,3.556640625,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,0.0494,1.7687503099441528,4.348064548339492e-07,3.55859375,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,0.0704,1.678283929824829,4.299968758853812e-07,3.560546875,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
